year,municipality_code,municipality,age_code,age_label,age_order,birthplace_code,birthplace_label,sex_code,sex_label,population,status,source,source_updated,source_url
2021,431711,Vila-seca,Y025_029,de 25 a 29 anys,5,TOTAL,total,TOTAL,total,1091,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,CA09,Catalunya,M,homes,442,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,CA09,Catalunya,F,dones,451,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,CA09,Catalunya,TOTAL,total,893,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,RES,resta d'Espanya,M,homes,95,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,RES,resta d'Espanya,F,dones,95,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,RES,resta d'Espanya,TOTAL,total,190,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,ESTR,estranger,M,homes,197,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,ESTR,estranger,F,dones,244,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,ESTR,estranger,TOTAL,total,441,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,TOTAL,total,M,homes,734,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,TOTAL,total,F,dones,790,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y030_034,de 30 a 34 anys,6,TOTAL,total,TOTAL,total,1524,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,CA09,Catalunya,M,homes,567,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,CA09,Catalunya,F,dones,574,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,CA09,Catalunya,TOTAL,total,1141,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,RES,resta d'Espanya,M,homes,133,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,RES,resta d'Espanya,F,dones,138,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,RES,resta d'Espanya,TOTAL,total,271,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,ESTR,estranger,M,homes,254,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,ESTR,estranger,F,dones,304,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,ESTR,estranger,TOTAL,total,558,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,TOTAL,total,M,homes,954,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,TOTAL,total,F,dones,1016,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y035_039,de 35 a 39 anys,7,TOTAL,total,TOTAL,total,1970,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,CA09,Catalunya,M,homes,780,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,CA09,Catalunya,F,dones,699,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,CA09,Catalunya,TOTAL,total,1479,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,RES,resta d'Espanya,M,homes,166,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,RES,resta d'Espanya,F,dones,179,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,RES,resta d'Espanya,TOTAL,total,345,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,ESTR,estranger,M,homes,305,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,ESTR,estranger,F,dones,325,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,ESTR,estranger,TOTAL,total,630,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,TOTAL,total,M,homes,1251,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,TOTAL,total,F,dones,1203,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y040_044,de 40 a 44 anys,8,TOTAL,total,TOTAL,total,2454,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,CA09,Catalunya,M,homes,558,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,CA09,Catalunya,F,dones,466,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,CA09,Catalunya,TOTAL,total,1024,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,RES,resta d'Espanya,M,homes,209,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,RES,resta d'Espanya,F,dones,182,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,RES,resta d'Espanya,TOTAL,total,391,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,ESTR,estranger,M,homes,305,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,ESTR,estranger,F,dones,232,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,ESTR,estranger,TOTAL,total,537,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,TOTAL,total,M,homes,1072,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,TOTAL,total,F,dones,880,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y045_049,de 45 a 49 anys,9,TOTAL,total,TOTAL,total,1952,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,CA09,Catalunya,M,homes,397,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,CA09,Catalunya,F,dones,336,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,CA09,Catalunya,TOTAL,total,733,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,RES,resta d'Espanya,M,homes,214,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,RES,resta d'Espanya,F,dones,233,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,RES,resta d'Espanya,TOTAL,total,447,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,ESTR,estranger,M,homes,219,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,ESTR,estranger,F,dones,157,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,ESTR,estranger,TOTAL,total,376,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,TOTAL,total,M,homes,830,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,TOTAL,total,F,dones,726,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y050_054,de 50 a 54 anys,10,TOTAL,total,TOTAL,total,1556,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,CA09,Catalunya,M,homes,257,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,CA09,Catalunya,F,dones,254,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,CA09,Catalunya,TOTAL,total,511,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,RES,resta d'Espanya,M,homes,303,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,RES,resta d'Espanya,F,dones,295,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,RES,resta d'Espanya,TOTAL,total,598,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,ESTR,estranger,M,homes,129,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,ESTR,estranger,F,dones,145,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,ESTR,estranger,TOTAL,total,274,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,TOTAL,total,M,homes,689,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,TOTAL,total,F,dones,694,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y055_059,de 55 a 59 anys,11,TOTAL,total,TOTAL,total,1383,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,CA09,Catalunya,M,homes,168,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,CA09,Catalunya,F,dones,194,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,CA09,Catalunya,TOTAL,total,362,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,RES,resta d'Espanya,M,homes,328,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,RES,resta d'Espanya,F,dones,344,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,RES,resta d'Espanya,TOTAL,total,672,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,ESTR,estranger,M,homes,73,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,ESTR,estranger,F,dones,85,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,ESTR,estranger,TOTAL,total,158,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,TOTAL,total,M,homes,569,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,TOTAL,total,F,dones,623,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y060_064,de 60 a 64 anys,12,TOTAL,total,TOTAL,total,1192,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,CA09,Catalunya,M,homes,145,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,CA09,Catalunya,F,dones,157,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,CA09,Catalunya,TOTAL,total,302,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,RES,resta d'Espanya,M,homes,354,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,RES,resta d'Espanya,F,dones,324,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,RES,resta d'Espanya,TOTAL,total,678,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,ESTR,estranger,M,homes,57,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,ESTR,estranger,F,dones,68,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,ESTR,estranger,TOTAL,total,125,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,TOTAL,total,M,homes,556,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,TOTAL,total,F,dones,549,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y065_069,de 65 a 69 anys,13,TOTAL,total,TOTAL,total,1105,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,CA09,Catalunya,M,homes,114,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
2021,431711,Vila-seca,Y070_074,de 70 a 74 anys,14,CA09,Catalunya,F,dones,118,,"Idescat, a partir del Cens de població i habitatges de l'INE.",2026-02-25,"https://api.idescat.cat/taules/v2/censph/535/562/mun/data?lang=ca&YEAR=2021&MUN=431711,439057"
